Date Time,,Z(1) S. T,Z(2) B. E, Z(3) B. RH, Z(4) B.CO2
11/23/18 20:06,,271.28,,,418
11/23/18 20:06,,271.23,,,418
11/23/18 20:06,,271.17,,,418
11/23/18 20:06,,271.14,,,418
11/23/18 20:06,,271.11,,,418
11/23/18 20:06,,271.08,,,418
11/23/18 20:06,,271.06,,,418
11/23/18 20:06,,270.93,,,418
11/23/18 20:06,,270.91,,,418
11/23/18 20:06,,270.83,,,419
11/23/18 20:06,,270.81,,,419
11/23/18 20:06,,270.78,,,419
11/23/18 20:06,,270.71,,,419
11/23/18 20:06,,270.65,,,419
11/23/18 20:06,,270.66,,,419
11/23/18 20:06,,270.62,,,418
11/23/18 20:06,,270.52,,,418
11/23/18 20:06,,270.51,,,418
11/23/18 20:06,,270.4,,,418
11/23/18 20:06,,270.33,,,418
11/23/18 20:06,,270.27,,,418
11/23/18 20:06,,270.22,,,418
11/23/18 20:06,,270.23,,,418
11/23/18 20:06,,270.2,,,418
11/23/18 20:06,,270.16,,,418
11/23/18 20:06,,270.02,,,418
11/23/18 20:06,,269.93,,,418
11/23/18 20:06,,269.89,,,418
11/23/18 20:06,,269.78,,,418
11/23/18 20:06,,269.65,,,418
11/23/18 20:06,,269.57,,,418
11/23/18 20:06,,269.52,,,418
11/23/18 20:06,,269.45,,,418
11/23/18 20:06,,269.31,,,418
11/23/18 20:06,,269.33,,,418
11/23/18 20:06,,269.28,,,418
11/23/18 20:06,,269.15,,,418
11/23/18 20:06,,268.97,,,418
11/23/18 20:06,,268.9,,,419
11/23/18 20:05,,268.78,,,419
11/23/18 20:05,,268.68,,,419
11/23/18 20:05,,268.61,,,419
11/23/18 20:05,,268.59,,,419
11/23/18 20:05,,268.45,,,419
11/23/18 20:05,,268.33,,,419
11/23/18 20:05,,268.34,,,419
11/23/18 20:05,,268.24,,,420
11/23/18 20:05,,268.21,,,420
11/23/18 20:05,,268.17,,,420
11/23/18 20:05,,268.14,,,420
11/23/18 20:05,,268.12,,,421
11/23/18 20:05,,267.94,,,421
11/23/18 20:05,,267.88,,,421
11/23/18 20:05,,267.73,,,421
11/23/18 20:05,,267.57,,,421
11/23/18 20:05,,267.52,,,422
11/23/18 20:05,,267.48,,,422
11/23/18 20:05,,267.46,,,422
11/23/18 20:05,,267.37,,,422
11/23/18 20:05,,267.39,,,422
11/23/18 20:05,,267.21,,,422
11/23/18 20:05,,267.15,,,422
11/23/18 20:05,,267.06,,,423
11/23/18 20:05,,266.97,,,423
11/23/18 20:05,,266.82,,,423
11/23/18 20:05,,266.77,,,423
11/23/18 20:05,,266.7,,,423
11/23/18 20:05,,266.55,,,423
11/23/18 20:05,,266.47,,,423
11/23/18 20:05,,266.37,,,423
11/23/18 20:05,,266.34,,,423
11/23/18 20:05,,266.24,,,423
11/23/18 20:05,,266.08,,,423
11/23/18 20:05,,265.96,,,423
11/23/18 20:05,,265.94,,,423
11/23/18 20:05,,265.86,,,423
11/23/18 20:05,,265.78,,,423
11/23/18 20:05,,265.65,,,423
11/23/18 20:05,,265.53,,,423
11/23/18 20:05,,265.49,,,423
11/23/18 20:05,,265.42,,,423
11/23/18 20:05,,265.36,,,423
11/23/18 20:05,,265.27,,,423
11/23/18 20:05,,265.12,,,423
11/23/18 20:05,,264.99,,,423
11/23/18 20:05,,264.89,,,423
11/23/18 20:05,,264.8,,,423
11/23/18 20:05,,264.72,,,423
11/23/18 20:05,,264.6,,,423
11/23/18 20:05,,264.57,,,423
11/23/18 20:05,,264.46,,,423
11/23/18 20:05,,264.44,,,423
11/23/18 20:05,,264.28,,,423
11/23/18 20:05,,264.16,,,423
11/23/18 20:05,,264.04,,,423
11/23/18 20:05,,263.94,,,423
11/23/18 20:05,,263.87,,,423
11/23/18 20:05,,263.7,,,423
11/23/18 20:05,,263.64,,,423
11/23/18 20:04,,263.57,,,423
11/23/18 20:04,,263.48,,,423
11/23/18 20:04,,263.42,,,423
11/23/18 20:04,,263.33,,,423
11/23/18 20:04,,263.2,,,423
11/23/18 20:04,,263.16,,,423
11/23/18 20:04,,263,,,423
11/23/18 20:04,,262.94,,,423
11/23/18 20:04,,262.77,,,423
11/23/18 20:04,,262.77,,,423
11/23/18 20:04,,262.69,,,423
11/23/18 20:04,,262.48,,,423
11/23/18 20:04,,262.39,,,423
11/23/18 20:04,,262.29,,,423
11/23/18 20:04,,262.2,,,424
11/23/18 20:04,,262.19,,,424
11/23/18 20:04,,262.04,,,424
11/23/18 20:04,,261.96,,,424
11/23/18 20:04,,261.85,,,424
11/23/18 20:04,,261.75,,,425
11/23/18 20:04,,261.73,,,425
11/23/18 20:04,,261.62,,,425
11/23/18 20:04,,261.56,,,425
11/23/18 20:04,,261.55,,,425
11/23/18 20:04,,261.46,,,425
11/23/18 20:04,,261.35,,,425
11/23/18 20:04,,261.24,,,425
11/23/18 20:04,,261.12,,,425
11/23/18 20:04,,261.08,,,425
11/23/18 20:04,,261.05,,,425
11/23/18 20:04,,260.9,,,425
11/23/18 20:04,,260.83,,,425
11/23/18 20:04,,260.71,,,425
11/23/18 20:04,,260.65,,,425
11/23/18 20:04,,260.51,,,425
11/23/18 20:04,,260.43,,,425
11/23/18 20:04,,260.34,,,425
11/23/18 20:04,,260.27,,,426
11/23/18 20:04,,260.19,,,426
11/23/18 20:04,,260.09,,,426
11/23/18 20:04,,259.95,,,426
11/23/18 20:04,,259.85,,,426
11/23/18 20:04,,259.76,,,426
11/23/18 20:04,,259.73,,,426
11/23/18 20:04,,259.64,,,426
11/23/18 20:04,,259.53,,,426
11/23/18 20:04,,259.54,,,426
11/23/18 20:04,,259.57,,,426
11/23/18 20:04,,259.59,,,426
11/23/18 20:04,,259.52,,,426
11/23/18 20:04,,259.42,,,426
11/23/18 20:04,,259.39,,,426
11/23/18 20:04,,259.35,,,426
11/23/18 20:04,,259.25,,,426
11/23/18 20:04,,259.17,,,426
11/23/18 20:04,,259.06,,,426
11/23/18 20:04,,259.01,,,426
11/23/18 20:04,,258.91,,,426
11/23/18 20:04,,258.77,,,426
11/23/18 20:03,,258.77,,,426
11/23/18 20:03,,258.62,,,426
11/23/18 20:03,,258.51,,,426
11/23/18 20:03,,258.38,,,426
11/23/18 20:03,,258.32,,,426
11/23/18 20:03,,258.17,,,426
11/23/18 20:03,,258.05,,,426
11/23/18 20:03,,257.94,,,426
11/23/18 20:03,,257.79,,,426
11/23/18 20:03,,257.67,,,426
11/23/18 20:03,,257.57,,,426
11/23/18 20:03,,257.44,,,426
11/23/18 20:03,,257.34,,,426
11/23/18 20:03,,257.2,,,426
11/23/18 20:03,,257.11,,,426
11/23/18 20:03,,256.95,,,426
11/23/18 20:03,,256.8,,,427
11/23/18 20:03,,256.67,,,427
11/23/18 20:03,,256.53,,,427
11/23/18 20:03,,256.5,,,427
11/23/18 20:03,,256.38,,,427
11/23/18 20:03,,256.36,,,427
11/23/18 20:03,,256.27,,,428
11/23/18 20:03,,256.13,,,428
11/23/18 20:03,,256.08,,,428
11/23/18 20:03,,255.99,,,429
11/23/18 20:03,,255.94,,,429
11/23/18 20:03,,255.89,,,429
11/23/18 20:03,,255.76,,,429
11/23/18 20:03,,255.64,,,430
11/23/18 20:03,,255.48,,,430
11/23/18 20:03,,255.25,,,430
11/23/18 20:03,,255.17,,,430
11/23/18 20:03,,255.1,,,430
11/23/18 20:03,,255.1,,,430
11/23/18 20:03,,255,,,430
11/23/18 20:03,,254.87,,,430
11/23/18 20:03,,254.89,,,431
11/23/18 20:03,,254.83,,,431
11/23/18 20:03,,254.78,,,431
11/23/18 20:03,,254.7,,,431
11/23/18 20:03,,254.65,,,431
11/23/18 20:03,,254.54,,,431
11/23/18 20:03,,254.47,,,431
11/23/18 20:03,,254.37,,,431
11/23/18 20:03,,254.29,,,431
11/23/18 20:03,,254.24,,,431
11/23/18 20:03,,254.15,,,431
11/23/18 20:03,,254.02,,,431
11/23/18 20:03,,253.96,,,431
11/23/18 20:03,,253.8,,,431
11/23/18 20:03,,253.69,,,431
11/23/18 20:03,,253.58,,,431
11/23/18 20:03,,253.49,,,431
11/23/18 20:03,,253.35,,,431
11/23/18 20:03,,253.15,,,431
11/23/18 20:03,,253.14,,,431
11/23/18 20:03,,253.08,,,431
11/23/18 20:03,,253.01,,,431
11/23/18 20:03,,253.04,,,431
11/23/18 20:03,,252.98,,,431
11/23/18 20:02,,252.96,,,431
11/23/18 20:02,,252.89,,,431
11/23/18 20:02,,252.82,,,431
11/23/18 20:02,,252.76,,,431
11/23/18 20:02,,252.57,,,431
11/23/18 20:02,,252.56,,,431
11/23/18 20:02,,252.44,,,431
11/23/18 20:02,,252.41,,,431
11/23/18 20:02,,252.28,,,431
11/23/18 20:02,,252.19,,,431
11/23/18 20:02,,252.15,,,431
11/23/18 20:02,,252.02,,,431
11/23/18 20:02,,251.88,,,431
11/23/18 20:02,,251.81,,,431
11/23/18 20:02,,251.7,,,431
11/23/18 20:02,,251.67,,,431
11/23/18 20:02,,251.55,,,431
11/23/18 20:02,,251.5,,,431
11/23/18 20:02,,251.46,,,431
11/23/18 20:02,,251.46,,,431
11/23/18 20:02,,251.32,,,431
11/23/18 20:02,,251.22,,,431
11/23/18 20:02,,251.09,,,431
11/23/18 20:02,,250.96,,,431
11/23/18 20:02,,250.89,,,431
11/23/18 20:02,,250.73,,,431
11/23/18 20:02,,250.65,,,431
11/23/18 20:02,,250.51,,,431
11/23/18 20:02,,250.38,,,431
11/23/18 20:02,,250.22,,,431
11/23/18 20:02,,250.13,,,431
11/23/18 20:02,,250.06,,,431
11/23/18 20:02,,249.98,,,431
11/23/18 20:02,,249.85,,,431
11/23/18 20:02,,249.71,,,431
11/23/18 20:02,,249.63,,,431
11/23/18 20:02,,249.5,,,431
11/23/18 20:02,,249.43,,,431
11/23/18 20:02,,249.39,,,431
11/23/18 20:02,,249.29,,,431
11/23/18 20:02,,249.18,,,431
11/23/18 20:02,,249.18,,,431
11/23/18 20:02,,249.01,,,431
11/23/18 20:02,,248.88,,,431
11/23/18 20:02,,248.78,,,431
11/23/18 20:02,,248.65,,,431
11/23/18 20:02,,248.48,,,431
11/23/18 20:02,,248.36,,,431
11/23/18 20:02,,248.32,,,431
11/23/18 20:02,,248.15,,,431
11/23/18 20:02,,248.05,,,431
11/23/18 20:02,,247.99,,,431
11/23/18 20:02,,247.93,,,431
11/23/18 20:02,,247.84,,,431
11/23/18 20:02,,247.74,,,431
11/23/18 20:02,,247.67,,,431
11/23/18 20:02,,247.65,,,431
11/23/18 20:02,,247.58,,,431
11/23/18 20:02,,247.5,,,431
11/23/18 20:01,,247.54,,,431
11/23/18 20:01,,247.37,,,431
11/23/18 20:01,,247.3,,,432
11/23/18 20:01,,247.28,,,432
11/23/18 20:01,,247.21,,,432
11/23/18 20:01,,247.15,,,432
11/23/18 20:01,,246.97,,,432
11/23/18 20:01,,246.88,,,432
11/23/18 20:01,,246.83,,,432
11/23/18 20:01,,246.68,,,432
11/23/18 20:01,,246.59,,,432
11/23/18 20:01,,246.52,,,432
11/23/18 20:01,,246.37,,,432
11/23/18 20:01,,246.27,,,432
11/23/18 20:01,,246.18,,,432
11/23/18 20:01,,246.11,,,432
11/23/18 20:01,,245.96,,,432
11/23/18 20:01,,245.88,,,432
11/23/18 20:01,,245.81,,,432
11/23/18 20:01,,245.75,,,432
11/23/18 20:01,,245.68,,,432
11/23/18 20:01,,245.58,,,432
11/23/18 20:01,,245.45,,,432
11/23/18 20:01,,245.36,,,432
11/23/18 20:01,,245.21,,,432
11/23/18 20:01,,245.12,,,432
11/23/18 20:01,,245.05,,,432
11/23/18 20:01,,244.92,,,432
11/23/18 20:01,,244.88,,,432
11/23/18 20:01,,244.86,,,432
11/23/18 20:01,,244.77,,,432
11/23/18 20:01,,244.73,,,432
11/23/18 20:01,,244.7,,,432
11/23/18 20:01,,244.58,,,432
11/23/18 20:01,,244.34,,,432
11/23/18 20:01,,244.34,,,432
11/23/18 20:01,,244.17,,,432
11/23/18 20:01,,244.11,,,432
11/23/18 20:01,,244.13,,,432
11/23/18 20:01,,243.99,,,432
11/23/18 20:01,,243.89,,,432
11/23/18 20:01,,243.89,,,432
11/23/18 20:01,,243.79,,,432
11/23/18 20:01,,243.59,,,431
11/23/18 20:01,,243.56,,,431
11/23/18 20:01,,243.54,,,431
11/23/18 20:01,,243.4,,,431
11/23/18 20:01,,243.38,,,431
11/23/18 20:01,,243.38,,,431
11/23/18 20:01,,243.1,,,431
11/23/18 20:01,,242.93,,,431
11/23/18 20:01,,242.75,,,431
11/23/18 20:01,,242.75,,,431
11/23/18 20:01,,242.59,,,431
11/23/18 20:01,,242.36,,,431
11/23/18 20:01,,242.28,,,431
11/23/18 20:01,,242.14,,,431
11/23/18 20:01,,242.02,,,431
11/23/18 20:01,,242.02,,,431
11/23/18 20:01,,241.97,,,431
11/23/18 20:00,,241.82,,,431
11/23/18 20:00,,241.66,,,431
11/23/18 20:00,,241.64,,,431
11/23/18 20:00,,241.51,,,431
11/23/18 20:00,,241.35,,,431
11/23/18 20:00,,241.29,,,431
11/23/18 20:00,,241.19,,,431
11/23/18 20:00,,241.05,,,431
11/23/18 20:00,,240.93,,,431
11/23/18 20:00,,240.63,,,431
11/23/18 20:00,,240.49,,,432
11/23/18 20:00,,240.47,,,432
11/23/18 20:00,,240.41,,,432
11/23/18 20:00,,240.31,,,432
11/23/18 20:00,,240.24,,,432
11/23/18 20:00,,240.12,,,432
11/23/18 20:00,,240.09,,,432
11/23/18 20:00,,239.95,,,432
11/23/18 20:00,,239.87,,,432
11/23/18 20:00,,239.82,,,432
11/23/18 20:00,,239.75,,,432
11/23/18 20:00,,239.66,,,432
11/23/18 20:00,,239.65,,,432
11/23/18 20:00,,239.59,,,432
11/23/18 20:00,,239.42,,,432
11/23/18 20:00,,239.29,,,432
11/23/18 20:00,,239.11,,,432
11/23/18 20:00,,238.98,,,432
11/23/18 20:00,,238.8,,,432
11/23/18 20:00,,238.64,,,432
11/23/18 20:00,,238.56,,,433
11/23/18 20:00,,238.46,,,433
11/23/18 20:00,,238.32,,,433
11/23/18 20:00,,238.28,,,433
11/23/18 20:00,,238.14,,,433
11/23/18 20:00,,238.11,,,433
11/23/18 20:00,,238.05,,,433
11/23/18 20:00,,238.05,,,433
11/23/18 20:00,,237.89,,,433
11/23/18 20:00,,237.72,,,433
11/23/18 20:00,,237.62,,,433
11/23/18 20:00,,237.45,,,433
11/23/18 20:00,,237.34,,,433
11/23/18 20:00,,237.22,,,433
11/23/18 20:00,,237.08,,,433
11/23/18 20:00,,237.02,,,433
11/23/18 20:00,,236.83,,,433
11/23/18 20:00,,236.83,,,433
11/23/18 20:00,,236.7,,,433
11/23/18 20:00,,236.64,,,433
11/23/18 20:00,,236.45,,,433
11/23/18 20:00,,236.4,,,433
11/23/18 20:00,,236.33,,,433
11/23/18 20:00,,236.15,,,433
11/23/18 20:00,,236.07,,,433
11/23/18 20:00,,236,,,433
11/23/18 20:00,,235.77,,,433
11/23/18 20:00,,235.69,,,433
11/23/18 20:00,,235.61,,,433
11/23/18 20:00,,235.54,,,434
11/23/18 19:59,,235.56,,,434
11/23/18 19:59,,235.5,,,435
11/23/18 19:59,,235.41,,,435
11/23/18 19:59,,235.34,,,436
11/23/18 19:59,,235.27,,,436
11/23/18 19:59,,235.08,,,436
11/23/18 19:59,,234.98,,,437
11/23/18 19:59,,234.85,,,437
11/23/18 19:59,,234.81,,,438
11/23/18 19:59,,234.65,,,438
11/23/18 19:59,,234.53,,,438
11/23/18 19:59,,234.5,,,438
11/23/18 19:59,,234.44,,,438
11/23/18 19:59,,234.29,,,438
11/23/18 19:59,,234.26,,,438
11/23/18 19:59,,234.18,,,438
11/23/18 19:59,,234.11,,,438
11/23/18 19:59,,234.05,,,438
11/23/18 19:59,,234,,,438
11/23/18 19:59,,233.96,,,438
11/23/18 19:59,,233.85,,,438
11/23/18 19:59,,233.76,,,438
11/23/18 19:59,,233.68,,,438
11/23/18 19:59,,233.55,,,438
11/23/18 19:59,,233.51,,,438
11/23/18 19:59,,233.5,,,438
11/23/18 19:59,,233.38,,,438
11/23/18 19:59,,233.29,,,439
11/23/18 19:59,,233.24,,,439
11/23/18 19:59,,233.12,,,439
11/23/18 19:59,,232.98,,,439
11/23/18 19:59,,232.94,,,439
11/23/18 19:59,,232.82,,,439
11/23/18 19:59,,232.77,,,439
11/23/18 19:59,,232.76,,,439
11/23/18 19:59,,232.63,,,439
11/23/18 19:59,,232.5,,,439
11/23/18 19:59,,232.4,,,439
11/23/18 19:59,,232.27,,,439
11/23/18 19:59,,232.27,,,439
11/23/18 19:59,,232.23,,,439
11/23/18 19:59,,232.12,,,439
11/23/18 19:59,,232.05,,,439
11/23/18 19:59,,231.98,,,439
11/23/18 19:59,,231.86,,,439
11/23/18 19:59,,231.57,,,439
11/23/18 19:59,,231.47,,,439
11/23/18 19:59,,231.39,,,439
11/23/18 19:59,,231.38,,,439
11/23/18 19:59,,231.28,,,439
11/23/18 19:59,,231.15,,,439
11/23/18 19:59,,231.16,,,439
11/23/18 19:59,,231.06,,,439
11/23/18 19:59,,231.03,,,439
11/23/18 19:59,,230.97,,,439
11/23/18 19:59,,230.93,,,439
11/23/18 19:59,,230.88,,,439
11/23/18 19:59,,230.73,,,439
11/23/18 19:59,,230.67,,,439
11/23/18 19:59,,230.53,,,440
11/23/18 19:58,,230.35,,,440
11/23/18 19:58,,230.24,,,440
11/23/18 19:58,,230.16,,,440
11/23/18 19:58,,230.04,,,440
11/23/18 19:58,,229.97,,,440
11/23/18 19:58,,229.87,,,440
11/23/18 19:58,,229.79,,,440
11/23/18 19:58,,229.73,,,440
11/23/18 19:58,,229.6,,,440
11/23/18 19:58,,229.56,,,440
11/23/18 19:58,,229.51,,,440
11/23/18 19:58,,229.51,,,440
11/23/18 19:58,,229.31,,,440
11/23/18 19:58,,229.19,,,440
11/23/18 19:58,,229.09,,,440
11/23/18 19:58,,228.89,,,440
11/23/18 19:58,,228.84,,,440
11/23/18 19:58,,228.73,,,440
11/23/18 19:58,,228.66,,,440
11/23/18 19:58,,228.54,,,440
11/23/18 19:58,,228.34,,,440
11/23/18 19:58,,228.28,,,440
11/23/18 19:58,,228.17,,,440
11/23/18 19:58,,228.06,,,440
11/23/18 19:58,,227.96,,,440
11/23/18 19:58,,227.83,,,440
11/23/18 19:58,,227.74,,,440
11/23/18 19:58,,227.64,,,440
11/23/18 19:58,,227.54,,,440
11/23/18 19:58,,227.54,,,440
11/23/18 19:58,,227.47,,,440
11/23/18 19:58,,227.43,,,440
11/23/18 19:58,,227.3,,,441
11/23/18 19:58,,227.18,,,441
11/23/18 19:58,,227.03,,,441
11/23/18 19:58,,226.92,,,441
11/23/18 19:58,,226.76,,,441
11/23/18 19:58,,226.6,,,441
11/23/18 19:58,,226.51,,,441
11/23/18 19:58,,226.35,,,442
11/23/18 19:58,,226.19,,,442
11/23/18 19:58,,226.07,,,442
11/23/18 19:58,,225.94,,,442
11/23/18 19:58,,225.9,,,442
11/23/18 19:58,,225.78,,,442
11/23/18 19:58,,225.72,,,442
11/23/18 19:58,,225.64,,,442
11/23/18 19:58,,225.52,,,442
11/23/18 19:58,,225.46,,,442
11/23/18 19:58,,225.31,,,442
11/23/18 19:58,,225.27,,,442
11/23/18 19:58,,225.17,,,442
11/23/18 19:58,,225.06,,,442
11/23/18 19:58,,224.97,,,442
11/23/18 19:58,,224.88,,,442
11/23/18 19:58,,224.69,,,442
11/23/18 19:58,,224.6,,,442
11/23/18 19:58,,224.5,,,442
11/23/18 19:58,,224.4,,,443
11/23/18 19:58,,224.39,,,443
11/23/18 19:57,,224.36,,,443
11/23/18 19:57,,224.31,,,443
11/23/18 19:57,,224.27,,,443
11/23/18 19:57,,224.19,,,443
11/23/18 19:57,,224.22,,,443
11/23/18 19:57,,224.11,,,443
11/23/18 19:57,,224.04,,,443
11/23/18 19:57,,223.91,,,443
11/23/18 19:57,,223.78,,,443
11/23/18 19:57,,223.77,,,443
11/23/18 19:57,,223.68,,,443
11/23/18 19:57,,223.67,,,443
11/23/18 19:57,,223.56,,,443
11/23/18 19:57,,223.44,,,443
11/23/18 19:57,,223.34,,,443
11/23/18 19:57,,223.26,,,443
11/23/18 19:57,,223.2,,,443
11/23/18 19:57,,223.1,,,443
11/23/18 19:57,,222.94,,,443
11/23/18 19:57,,222.83,,,443
11/23/18 19:57,,222.81,,,443
11/23/18 19:57,,222.81,,,443
11/23/18 19:57,,222.73,,,443
11/23/18 19:57,,222.66,,,443
11/23/18 19:57,,222.64,,,443
11/23/18 19:57,,222.57,,,443
11/23/18 19:57,,222.44,,,443
11/23/18 19:57,,222.43,,,443
11/23/18 19:57,,222.36,,,443
11/23/18 19:57,,222.3,,,443
11/23/18 19:57,,222.22,,,443
11/23/18 19:57,,222.11,,,443
11/23/18 19:57,,222.1,,,444
11/23/18 19:57,,222.05,,,444
11/23/18 19:57,,221.95,,,444
11/23/18 19:57,,221.85,,,444
11/23/18 19:57,,221.82,,,444
11/23/18 19:57,,221.77,,,444
11/23/18 19:57,,221.64,,,444
11/23/18 19:57,,221.55,,,445
11/23/18 19:57,,221.4,,,445
11/23/18 19:57,,221.27,,,445
11/23/18 19:57,,221.14,,,445
11/23/18 19:57,,221.05,,,446
11/23/18 19:57,,220.98,,,446
11/23/18 19:57,,220.89,,,446
11/23/18 19:57,,220.78,,,446
11/23/18 19:57,,220.6,,,447
11/23/18 19:57,,220.5,,,447
11/23/18 19:57,,220.36,,,447
11/23/18 19:57,,220.28,,,447
11/23/18 19:57,,220.16,,,447
11/23/18 19:57,,220.04,,,447
11/23/18 19:57,,219.94,,,447
11/23/18 19:57,,219.84,,,447
11/23/18 19:57,,219.72,,,447
11/23/18 19:57,,219.62,,,447
11/23/18 19:57,,219.5,,,447
11/23/18 19:57,,219.46,,,447
11/23/18 19:57,,219.41,,,447
11/23/18 19:56,,219.24,,,447
11/23/18 19:56,,219.15,,,447
11/23/18 19:56,,219.03,,,447
11/23/18 19:56,,218.99,,,447
11/23/18 19:56,,218.94,,,447
11/23/18 19:56,,218.88,,,447
11/23/18 19:56,,218.77,,,447
11/23/18 19:56,,218.7,,,447
11/23/18 19:56,,218.67,,,447
11/23/18 19:56,,218.58,,,447
11/23/18 19:56,,218.46,,,447
11/23/18 19:56,,218.27,,,447
11/23/18 19:56,,218.25,,,447
11/23/18 19:56,,218.18,,,447
11/23/18 19:56,,218.08,,,447
11/23/18 19:56,,218.02,,,447
11/23/18 19:56,,217.92,,,447
11/23/18 19:56,,217.85,,,447
11/23/18 19:56,,217.77,,,447
11/23/18 19:56,,217.66,,,447
11/23/18 19:56,,217.57,,,447
11/23/18 19:56,,217.42,,,447
11/23/18 19:56,,217.36,,,448
11/23/18 19:56,,217.2,,,448
11/23/18 19:56,,217.07,,,448
11/23/18 19:56,,217.03,,,448
11/23/18 19:56,,216.99,,,448
11/23/18 19:56,,216.88,,,448
11/23/18 19:56,,216.81,,,448
11/23/18 19:56,,216.78,,,448
11/23/18 19:56,,216.71,,,448
11/23/18 19:56,,216.66,,,448
11/23/18 19:56,,216.59,,,448
11/23/18 19:56,,216.58,,,448
11/23/18 19:56,,216.54,,,448
11/23/18 19:56,,216.47,,,448
11/23/18 19:56,,216.48,,,448
11/23/18 19:56,,216.45,,,448
11/23/18 19:56,,216.38,,,448
11/23/18 19:56,,216.36,,,448
11/23/18 19:56,,216.28,,,449
11/23/18 19:56,,216.23,,,449
11/23/18 19:56,,216.23,,,449
11/23/18 19:56,,216.16,,,449
11/23/18 19:56,,216.11,,,449
11/23/18 19:56,,216.03,,,449
11/23/18 19:56,,215.92,,,449
11/23/18 19:56,,215.81,,,449
11/23/18 19:56,,215.76,,,449
11/23/18 19:56,,215.7,,,449
11/23/18 19:56,,215.57,,,449
11/23/18 19:56,,215.56,,,449
11/23/18 19:56,,215.39,,,449
11/23/18 19:56,,215.29,,,450
11/23/18 19:56,,215.16,,,450
11/23/18 19:56,,215.05,,,450
11/23/18 19:56,,215.02,,,450
11/23/18 19:56,,214.96,,,451
11/23/18 19:56,,214.84,,,451
11/23/18 19:56,,214.73,,,451
11/23/18 19:55,,214.65,,,451
11/23/18 19:55,,214.6,,,452
11/23/18 19:55,,214.56,,,452
11/23/18 19:55,,214.48,,,452
11/23/18 19:55,,214.41,,,452
11/23/18 19:55,,214.3,,,452
11/23/18 19:55,,214.26,,,452
11/23/18 19:55,,214.17,,,452
11/23/18 19:55,,214.13,,,452
11/23/18 19:55,,214,,,452
11/23/18 19:55,,213.92,,,452
11/23/18 19:55,,213.83,,,452
11/23/18 19:55,,213.71,,,452
11/23/18 19:55,,213.58,,,452
11/23/18 19:55,,213.46,,,452
11/23/18 19:55,,213.27,,,452
11/23/18 19:55,,213.2,,,452
11/23/18 19:55,,213.15,,,452
11/23/18 19:55,,213.04,,,452
11/23/18 19:55,,212.98,,,452
11/23/18 19:55,,212.93,,,452
11/23/18 19:55,,212.83,,,452
11/23/18 19:55,,212.79,,,452
11/23/18 19:55,,212.79,,,452
11/23/18 19:55,,212.69,,,452
11/23/18 19:55,,212.65,,,452
11/23/18 19:55,,212.54,,,452
11/23/18 19:55,,212.51,,,453
11/23/18 19:55,,212.44,,,453
11/23/18 19:55,,212.35,,,453
11/23/18 19:55,,212.23,,,453
11/23/18 19:55,,212.14,,,453
11/23/18 19:55,,212.08,,,453
11/23/18 19:55,,212.01,,,453
11/23/18 19:55,,211.92,,,453
11/23/18 19:55,,211.83,,,453
11/23/18 19:55,,211.75,,,453
11/23/18 19:55,,211.63,,,453
11/23/18 19:55,,211.5,,,453
11/23/18 19:55,,211.37,,,453
11/23/18 19:55,,211.24,,,453
11/23/18 19:55,,211.12,,,453
11/23/18 19:55,,210.92,,,453
11/23/18 19:55,,210.78,,,453
11/23/18 19:55,,210.61,,,453
11/23/18 19:55,,210.55,,,453
11/23/18 19:55,,210.47,,,453
11/23/18 19:55,,210.33,,,453
11/23/18 19:55,,210.28,,,453
11/23/18 19:55,,210.21,,,453
11/23/18 19:55,,210.06,,,453
11/23/18 19:55,,209.92,,,453
11/23/18 19:55,,209.76,,,453
11/23/18 19:55,,209.62,,,453
11/23/18 19:55,,209.62,,,453
11/23/18 19:55,,209.42,,,453
11/23/18 19:55,,209.37,,,453
11/23/18 19:55,,209.25,,,453
11/23/18 19:55,,209.11,,,453
11/23/18 19:55,,209.03,,,453
11/23/18 19:54,,208.96,,,453
11/23/18 19:54,,208.84,,,453
11/23/18 19:54,,208.73,,,453
11/23/18 19:54,,208.6,,,454
11/23/18 19:54,,208.57,,,454
11/23/18 19:54,,208.53,,,454
11/23/18 19:54,,208.44,,,454
11/23/18 19:54,,208.42,,,454
11/23/18 19:54,,208.36,,,454
11/23/18 19:54,,208.26,,,454
11/23/18 19:54,,208.15,,,454
11/23/18 19:54,,208.09,,,454
11/23/18 19:54,,207.95,,,454
11/23/18 19:54,,207.81,,,454
11/23/18 19:54,,207.73,,,455
11/23/18 19:54,,207.64,,,455
11/23/18 19:54,,207.52,,,455
11/23/18 19:54,,207.39,,,455
11/23/18 19:54,,207.35,,,456
11/23/18 19:54,,207.27,,,456
11/23/18 19:54,,207.17,,,456
11/23/18 19:54,,207.09,,,456
11/23/18 19:54,,207.05,,,457
11/23/18 19:54,,206.99,,,457
11/23/18 19:54,,206.93,,,458
11/23/18 19:54,,206.85,,,458
11/23/18 19:54,,206.8,,,459
11/23/18 19:54,,206.66,,,459
11/23/18 19:54,,206.61,,,460
11/23/18 19:54,,206.54,,,460
11/23/18 19:54,,206.52,,,460
11/23/18 19:54,,206.48,,,461
11/23/18 19:54,,206.46,,,461
11/23/18 19:54,,206.39,,,461
11/23/18 19:54,,206.36,,,461
11/23/18 19:54,,206.28,,,462
11/23/18 19:54,,206.19,,,462
